silo_name,gvar,treat,diff_times,gt,RI,start_time,end_time,diff_estimate,diff_var,diff_estimate_covariates,diff_var_covariates,covariates,date_format,freq
64,1996,1,1996;1995,1996;1996,0,1989-01-01,2000-01-01,0.111419068736142,0.0113287315483463,0.10694758112445,0.0114103397447774,asian;black;male,yyyy,1 year
64,1996,1,1997;1995,1996;1997,0,1989-01-01,2000-01-01,0.00914634146341468,0.0129828714102922,-0.00555605102408884,0.0117853593823644,asian;black;male,yyyy,1 year
64,1996,1,1998;1995,1996;1998,0,1989-01-01,2000-01-01,0.00451671183378504,0.0142955474425917,-0.0254886809790325,0.0127224053767592,asian;black;male,yyyy,1 year
64,1996,1,1999;1995,1996;1999,0,1989-01-01,2000-01-01,0.0815147625160463,0.0121647031049635,0.056933711397761,0.0119540947726155,asian;black;male,yyyy,1 year
64,1996,1,2000;1995,1996;2000,0,1989-01-01,2000-01-01,0.134146341463414,0.0126030971047367,0.107537016726076,0.0121266489424041,asian;black;male,yyyy,1 year
64,1991,-1,1991;1990,1991;1991,1,1989-01-01,2000-01-01,0.0408986175115206,0.00831642464642892,0.0367494061139912,0.00782178524241512,asian;black;male,yyyy,1 year
64,1991,-1,1992;1990,1991;1992,1,1989-01-01,2000-01-01,0.000244618395303375,0.00763798012010158,0.0298585733643622,0.00749554391800354,asian;black;male,yyyy,1 year
64,1991,-1,1993;1990,1991;1993,1,1989-01-01,2000-01-01,-0.0453296703296704,0.00878113539981633,-0.0329704928940171,0.0085243312040882,asian;black;male,yyyy,1 year
64,1991,-1,1994;1990,1991;1994,1,1989-01-01,2000-01-01,0.0152116402116403,0.00884994876750207,0.0263564790331576,0.00798974251045484,asian;black;male,yyyy,1 year
64,1991,-1,1995;1990,1991;1995,1,1989-01-01,2000-01-01,-0.0448606271777003,0.00998058232501525,0.000547911847071834,0.0100507772831465,asian;black;male,yyyy,1 year
64,1991,-1,1996;1990,1991;1996,1,1989-01-01,2000-01-01,0.0665584415584416,0.00999200855277713,0.0944423730753185,0.0100021888808848,asian;black;male,yyyy,1 year
64,1991,-1,1997;1990,1991;1997,1,1989-01-01,2000-01-01,-0.0357142857142858,0.011646148414723,0.0254464673248262,0.010852988973206,asian;black;male,yyyy,1 year
64,1991,-1,1998;1990,1991;1998,1,1989-01-01,2000-01-01,-0.0403439153439153,0.0129588244470225,0.00554626432155166,0.011394944477078,asian;black;male,yyyy,1 year
64,1991,-1,1999;1990,1991;1999,1,1989-01-01,2000-01-01,0.0366541353383459,0.0108279801093943,0.0514116474149927,0.0107134747799027,asian;black;male,yyyy,1 year
64,1991,-1,2000;1990,1991;2000,1,1989-01-01,2000-01-01,0.0892857142857145,0.0112663741091675,0.0602991795880935,0.0104435085539571,asian;black;male,yyyy,1 year
64,1993,-1,1993;1992,1993;1993,1,1989-01-01,2000-01-01,-0.0455742887249737,0.00777525619047186,-0.0589181450611935,0.00788121477684886,asian;black;male,yyyy,1 year
64,1993,-1,1994;1992,1993;1994,1,1989-01-01,2000-01-01,0.0149670218163369,0.0078440695581576,0.0120614491837657,0.0075845461798605,asian;black;male,yyyy,1 year
64,1993,-1,1995;1992,1993;1995,1,1989-01-01,2000-01-01,-0.0451052455730037,0.00897470311567077,-0.0300924507848062,0.00889783160236527,asian;black;male,yyyy,1 year
64,1993,-1,1996;1992,1993;1996,1,1989-01-01,2000-01-01,0.0663138231631381,0.00898612934343265,0.0646897628205351,0.00910478252648894,asian;black;male,yyyy,1 year
64,1993,-1,1997;1992,1993;1997,1,1989-01-01,2000-01-01,-0.035958904109589,0.0106402692053786,-0.00716943709000927,0.00973265258812153,asian;black;male,yyyy,1 year
64,1993,-1,1998;1992,1993;1998,1,1989-01-01,2000-01-01,-0.0405885337392187,0.011952945237678,-0.0215162753664184,0.010745303384106,asian;black;male,yyyy,1 year
64,1993,-1,1999;1992,1993;1999,1,1989-01-01,2000-01-01,0.0364095169430425,0.0098221009000498,0.0372188430026439,0.00989459073903056,asian;black;male,yyyy,1 year
64,1993,-1,2000;1992,1993;2000,1,1989-01-01,2000-01-01,0.089041095890411,0.010260494899823,0.0710594315245476,0.0103233299406455,asian;black;male,yyyy,1 year
64,1997,-1,1997;1996,1997;1997,1,1989-01-01,2000-01-01,-0.102272727272727,0.0129942976380541,-0.103483881286486,0.0126820454082052,asian;black;male,yyyy,1 year
64,1997,-1,1998;1996,1997;1998,1,1989-01-01,2000-01-01,-0.106902356902357,0.0143069736703535,-0.125997302749382,0.0129822902079677,asian;black;male,yyyy,1 year
64,1997,-1,1999;1996,1997;1999,1,1989-01-01,2000-01-01,-0.0299043062200957,0.0121761293327253,-0.045405405405405,0.012031678568934,asian;black;male,yyyy,1 year
64,1997,-1,2000;1996,1997;2000,1,1989-01-01,2000-01-01,0.0227272727272727,0.0126145233324985,0.0138104111846725,0.0123391985560161,asian;black;male,yyyy,1 year
64,1998,-1,1998;1997,1998;1998,1,1989-01-01,2000-01-01,-0.00462962962962965,0.0159611135322995,-0.013981882630957,0.01281832259207,asian;black;male,yyyy,1 year
64,1998,-1,1999;1997,1998;1999,1,1989-01-01,2000-01-01,0.0723684210526316,0.0138302691946712,0.0603082851637766,0.0130448317676775,asian;black;male,yyyy,1 year
64,1998,-1,2000;1997,1998;2000,1,1989-01-01,2000-01-01,0.125,0.0142686631944444,0.0905627383368567,0.0139664322409143,asian;black;male,yyyy,1 year
